seller_id,seller_zip_code,seller_city,seller_state
a08692680c77d30a0b4280da5df01c5a,4719,KOTA TANGERANG,BANTEN
dd533b429f380718b70ad9922c294bae,14781,KABUPATEN MAMUJU,SULAWESI BARAT
582d4f8675b945722eda7c0cb61ba4c7,11250,KOTA PADANG PANJANG,SUMATERA BARAT
74636e24f01da9268b0ed88dacd8513e,2941,KOTA TANGERANG,BANTEN
09bad886111255c5b5030314fc7f1a4a,1022,KOTA TANGERANG,BANTEN
94144541854e298c2d976cb893b81343,94451,KABUPATEN LAMPUNG UTARA,LAMPUNG
bf84056e679dbe9c69929847a40e338f,2537,KOTA TANGERANG,BANTEN
21c62b998a043ebe31161d38f84929fc,60110,KABUPATEN SIDOARJO,JAWA TIMUR
02d35243ea2e497335cd0f076b45675d,59077,KOTA TANJUNG PINANG,KEPULAUAN RIAU
1c129092bf23f28a5930387c980c0dfc,2972,KOTA TANGERANG,BANTEN
a1040efe9ff4a6f93c28b0499eada8f5,13210,KABUPATEN SLEMAN,DI YOGYAKARTA
2d9e8987a2ea5cf88dce330249043ff1,15155,KABUPATEN NATUNA,KEPULAUAN RIAU
fdf736c18c589ed030e058312203e1b2,37704,KABUPATEN SRAGEN,JAWA TENGAH
e433f5fd4050e3352b5d83522b7fe24b,86702,KABUPATEN MAJENE,SULAWESI BARAT
b01c2b7b8599b325103ebcddc67413e1,95800,KABUPATEN MANGGARAI TIMUR,NUSA TENGGARA TIMUR
bb5d956dece964a06c12bceb66b923ae,20930,KOTA JAKARTA BARAT,DKI JAKARTA
3afc536624bc2e65bddfb5db33cc01f3,30150,KABUPATEN TANGERANG,BANTEN
8090490573c6c0aa343a7231ebcb8c86,4130,KABUPATEN ACEH BARAT,ACEH
26d6bbee02420494d471c9f6436929c0,81530,KOTA JAKARTA SELATAN,DKI JAKARTA
602044f2c16190c2c6e45eb35c2e21cb,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
b347677812ea483b0f528eaf8cbc09b7,82540,KOTA JAKARTA SELATAN,DKI JAKARTA
d94ba08b99bedd6a5f6c875ecc4a6fac,86800,KABUPATEN HULU SUNGAI SELATAN,KALIMANTAN SELATAN
880ce4951cf857ab1d9e0b75c1d856f4,31255,KABUPATEN BOLAANG MONGONDOW UTARA,SULAWESI UTARA
b499c00f28f4b7069ff6550af8c1348a,13481,KABUPATEN KLATEN,JAWA TENGAH
7a2d2949aea47fab95fd98d6c9f618b1,81350,KOTA JAKARTA SELATAN,DKI JAKARTA
fad44952713764836814be105382aee5,21340,KOTA JAKARTA BARAT,DKI JAKARTA
f1ed6bd0a9b11b581f16c851c6a5a527,90240,KOTA JAKARTA UTARA,DKI JAKARTA
624f4ece8da4aafb77699233d480f8ef,5138,KOTA TANGERANG,BANTEN
95e03ca3d4146e4011985981aeb959b9,21210,KOTA JAKARTA BARAT,DKI JAKARTA
1771297ac436903d1dd6b0e9279aa505,7025,KOTA TANGERANG SELATAN,BANTEN
1d503743d2526f03f0c2c89540ee008c,1035,KOTA TANGERANG,BANTEN
fc5a0d7a310a7a41abf86a458585ff2b,3655,KOTA TANGERANG,BANTEN
e1bed63d68ac36fe1f3061befe196af5,13848,KABUPATEN BELITUNG TIMUR,KEPULAUAN BANGKA BELITUNG
73da1880b39c71de2b262bc7720c1494,13560,KOTA SAMARINDA,KALIMANTAN TIMUR
df560393f3a51e74553ab94004ba5c87,87900,KABUPATEN SABU RAIJUA,NUSA TENGGARA TIMUR
253f95b3a0e6983ae18aed49fbc2b845,4141,KOTA TANGERANG,BANTEN
834f3294fba9f932f56edc879193f925,14808,KABUPATEN SUMEDANG,JAWA BARAT
6c177e38df6d3f34182b1f1d427231bf,80430,KOTA JAKARTA SELATAN,DKI JAKARTA
08d0949a9a17c027262db1f3c450c26c,85804,KABUPATEN BREBES,JAWA TENGAH
11fb6f6d341adbe19e81733701704635,4133,KOTA TANGERANG,BANTEN
04843805947f0fc584fc1969b6e50fe7,93900,KABUPATEN KAIMANA,PAPUA BARAT
e3b4998c7a498169dc7bce44e6bb6277,3635,KOTA TANGERANG,BANTEN
a37c340b91cb0169e8b029db6440fba2,4424,KOTA TANGERANG,BANTEN
e628d4a53c109f09ca88098338b3a3f5,30170,KABUPATEN TANGERANG,BANTEN
381c83fdca332ea6afd896da20bf6e4a,80010,KOTA JAKARTA SELATAN,DKI JAKARTA
6fd52c528dcb38be2eea044946b811f8,8180,KOTA TANGERANG,BANTEN
189ca3538ce9f920cacf0f982cbe223b,3589,KOTA TANGERANG,BANTEN
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,KABUPATEN SABU RAIJUA,NUSA TENGGARA TIMUR
7e79d65b5c6f1f544b7daea036acf720,9572,KABUPATEN SUKABUMI,JAWA BARAT
fd435faa3c0422b60440ea3480d0e77c,58073,KABUPATEN SEMARANG,JAWA TENGAH
6bef34c5be6f2bbd70aa5165f6df94b1,89120,KABUPATEN MESUJI,LAMPUNG
ae9690c6e8fee182c28c9ff8e11ca52c,4361,KOTA TANGERANG,BANTEN
f7720c4fa8e3aba4546301ab80ea1f1b,81350,KOTA JAKARTA SELATAN,DKI JAKARTA
5bba18b40e8c973b0f32e748004775b0,15840,KABUPATEN SIMEULUE,ACEH
7b7f91e98f8c6def45a1407923304402,6154,KOTA SURABAYA,JAWA TIMUR
4c2b230173bb36f9b240f2b8ac11786e,3933,KOTA TANGERANG,BANTEN
a23266650e7c84bb93fbbba502137478,90220,KOTA JAKARTA UTARA,DKI JAKARTA
d2df77822373f19934e87694d8640767,86706,KABUPATEN MAJENE,SULAWESI BARAT
8fbd63429be6d3e5e6d1a709b6464802,9130,KABUPATEN BOGOR,JAWA BARAT
ac6417315ae5da8f9a38ee11de6f7780,7400,KABUPATEN KAMPAR,RIAU
81336a0f57a33776419727a300249e90,13560,KOTA SAMARINDA,KALIMANTAN TIMUR
02f623a8eb246f3c5f7c2f96462654e6,18611,KOTA SINGKAWANG,KALIMANTAN BARAT
56db5c0782e8f7ddc9343f9576ff6d16,88132,KABUPATEN KOTAWARINGIN TIMUR,KALIMANTAN TENGAH
29fe9f200d3fa0c668d2aa1ec7e08dfb,88330,KABUPATEN BERAU,KALIMANTAN TIMUR
271b8923c6a549e02d3c9fd1f8c0422b,11704,KABUPATEN GRESIK,JAWA TIMUR
4e06067cc08b3f41d837768d392c3ee3,32604,KOTA MAGELANG,JAWA TENGAH
ec933281fb017b5020d06df29c3f77e8,3820,KOTA TANGERANG,BANTEN
49e7217cfe4e427191c378ec626d8737,35570,KABUPATEN TEMANGGUNG,JAWA TENGAH
34f563c82a85b99ae9e6d60db5fc2e28,93700,KOTA JAKARTA SELATAN,DKI JAKARTA
4ddeb3e828550cddc8d45c8bc36ab2d1,1131,KOTA TANGERANG,BANTEN
90d4125885ab6c86e8820a722be71974,6780,KOTA PONTIANAK,KALIMANTAN BARAT
3a734b715d333a2588a3d54a0c9b8746,6132,KOTA SURABAYA,JAWA TIMUR
f5b84683a9bf9e1df748cf40f601b39c,1127,KOTA TANGERANG,BANTEN
392e0502231ae2f8b29994ef6398cd77,18760,KABUPATEN GARUT,JAWA BARAT
5d0363b33554b373851fc1622e4d5f3c,12952,KABUPATEN TEGAL,JAWA TENGAH
6e85dc5ecd97a61094b89b046a509d8e,15845,KABUPATEN MANOKWARI,PAPUA BARAT
417a1e6c7321084d2a0ae0d023cfad93,95885,KABUPATEN KARANGANYAR,JAWA TENGAH
013900e863eace745d3ec7614cab5b1a,80740,KOTA JAKARTA SELATAN,DKI JAKARTA
c157bdeedcbc9a8e3c8bf0d87ff24428,18120,KABUPATEN MAJALENGKA,JAWA BARAT
fa3a0b5aabb344b9a92e3524b0202123,83020,KABUPATEN OGAN KOMERING ULU TIMUR,SUMATERA SELATAN
88cf19ec1fc2c58f161aee259d57142c,13570,KOTA SAMARINDA,KALIMANTAN TIMUR
c13ef0cfbe42f190780f621ce81f2234,1207,KOTA LANGSA,ACEH
fc908879b9ca1bd65419e54e50432d38,4558,KOTA TANGERANG,BANTEN
c679fb69a36e1d8349e8c50a217b4d58,95020,KABUPATEN KARANGANYAR,JAWA TENGAH
17a053fcb14bd219540cbde0df490be0,13843,KABUPATEN NABIRE,PAPUA
2d34636518ba88f5349b732fcf8ba2e4,1039,KOTA TANGERANG,BANTEN
d79e8478eed9999493990b44955fb22e,20081,KOTA SUNGAI PENUH,JAMBI
458d868c9642f55f18f04e951a3fdde6,90670,KOTA JAKARTA UTARA,DKI JAKARTA
41b14765bd56c8ad10971074380f9c0c,9070,KABUPATEN BOGOR,JAWA BARAT
e439f7176d763f92de325271111b2fd5,89219,KABUPATEN BADUNG,BALI
7f2617c58d5d06806987308b45654351,4571,KOTA TANGERANG,BANTEN
cac63f48c38cd7d002a7e846dcd99a23,13170,KABUPATEN BANYUWANGI,JAWA TIMUR
04ee0ec01589969663ba5967c0e0bdc0,95910,KABUPATEN TANJUNG JABUNG BARAT,JAMBI
f00e21b1e91a79653163b7fd8f293ff1,37795,KABUPATEN ACEH JAYA,ACEH
9140ef75cc8211c4035935e80e567204,87015,KABUPATEN BANYUMAS,JAWA TENGAH
79a679c36c08d606b3fd47ead9de109b,2611,KOTA TANGERANG,BANTEN
cc5a78bbad32776dc4e3af205218368c,35501,KABUPATEN LEBAK,BANTEN
6eeed17989b0ae47c9f11ece6f38ea90,4123,KOTA TANGERANG,BANTEN
b5f0712d22a873b6797ab6cc65c3fcba,2316,KOTA TANGERANG,BANTEN
3f9c56764fabca627406093dcb3ef0b4,22745,KOTA JAKARTA BARAT,DKI JAKARTA
efb628aa07c8ca93d7db0d85b91a4f5a,26230,KOTA PALEMBANG,SUMATERA SELATAN
4e922959ae960d389249c378d1c939f5,12327,KABUPATEN BOJONEGORO,JAWA TIMUR
47648caee88ccfe951fbb27fbf7b4cbe,9931,KOTA CIREBON,JAWA BARAT
ca4b77513ac2040591b0d8fae6958380,9190,KABUPATEN BANGKA BARAT,KEPULAUAN BANGKA BELITUNG
7957cac1a02f45d0a4a7e45626382ec2,80320,KOTA JAKARTA SELATAN,DKI JAKARTA
4cc4fd4fdd406a85bbdc1f824b731bd7,85906,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH
b8630e1121437d41cb08e3c749c2c2e2,25070,KABUPATEN JEMBER,JAWA TIMUR
cfe94489ddd337d1e29e12f2a7205d10,3178,KOTA TANGERANG,BANTEN
9cf787a239c1aa29dbd76f153dc13f9a,14403,KABUPATEN PEKALONGAN,JAWA TENGAH
2a50b7ee5aebecc6fd0ff9784a4747d6,72580,KABUPATEN BEKASI,JAWA BARAT
d297f1055de2956aedfd3b04113dce3e,13382,KABUPATEN NATUNA,KEPULAUAN RIAU
2c3d56f92f360fb89d849b84e8f50eae,6420,KOTA MALANG,JAWA TIMUR
3442033154be05bac582e173ef54fd12,5413,KOTA TANGERANG,BANTEN
78744a20ee2f80ba64f6804c25def2b8,50751,KABUPATEN KARAWANG,JAWA BARAT
c990d6cf976a5718aaedc539f383ab88,13145,KABUPATEN TASIKMALAYA,JAWA BARAT
94e93ce877be27a515118dbfd2c2be41,15502,KABUPATEN PADANG PARIAMAN,SUMATERA BARAT
b566ab0ef88016e00422755e305103c6,37640,KABUPATEN PESISIR BARAT,LAMPUNG
d9cb0052a666de5308b32f32ad5f1b1c,15400,KABUPATEN BANGKA TENGAH,KEPULAUAN BANGKA BELITUNG
a89e143d5211473ae18db9577ee34b64,13486,KABUPATEN KLATEN,JAWA TENGAH
1f2eebc0e970fd3c463e4f5d9652687a,1311,KOTA TANGERANG,BANTEN
941554c5757b73ba0e50aa7732310afc,4142,KOTA TANGERANG,BANTEN
8581055ce74af1daba164fdbd55a40de,7112,KOTA TANGERANG SELATAN,BANTEN
a9ae440659f48b7849df83e82734150b,9015,KABUPATEN BOGOR,JAWA BARAT
c963a25b8671419c6ce9eebe8fd03218,23943,KABUPATEN MELAWI,KALIMANTAN BARAT
9485a23c0430ba1d58d359391606fce6,9015,KABUPATEN BOGOR,JAWA BARAT
0951a6e282947e09cd47969f4ed0b47f,6763,KOTA PONTIANAK,KALIMANTAN BARAT
52f0fe436a347ddad7ed5f9aa4e27eaa,1129,KOTA TANGERANG,BANTEN
9c7fd21e0aa159b20da593371f08ff7c,6180,KOTA SURABAYA,JAWA TIMUR
c33847515fa6305ce6feb1e818569f13,88359,KOTA KOTAMOBAGU,SULAWESI UTARA
8b8cfc8305aa441e4239358c9f6f2485,86020,KOTA PADANG,SUMATERA BARAT
2c00c85d30361cd2ced2969cffbbffa3,31160,KABUPATEN TANGERANG,BANTEN
d4e4b5192cba4e0e66eb12a9d347239d,85904,KABUPATEN BARITO UTARA,KALIMANTAN TENGAH
ade45994b717ccee333492330fbf037b,87505,KOTA SIBOLGA,SUMATERA UTARA
bb5bd94c8f59cc050072d2930c869cac,5008,KOTA TANGERANG,BANTEN
b05b432bf68945d4d9783f9e3ca29ee8,16200,KABUPATEN BUNGO,JAMBI
2a7dc43cecabf23403078e2188437d1d,4142,KOTA TANGERANG,BANTEN
578fa3a9cb6b6dceab39231ad59cdaca,60025,KABUPATEN SIDOARJO,JAWA TIMUR
615c3462099ffa940d37b17dfda19594,24855,KOTA JAKARTA BARAT,DKI JAKARTA
a3f0b55de503387383c7b1de3ad7f678,82400,KOTA JAKARTA SELATAN,DKI JAKARTA
6d7f8d9d594e28796b6b3205b00f459c,80050,KOTA JAKARTA SELATAN,DKI JAKARTA
7b7ed56ae755e2880f2b69632e839c1e,74230,KOTA MEDAN,SUMATERA UTARA
4fae87d32467e18eb46e4a76a0a0b9ce,99670,KOTA PAYAKUMBUH,SUMATERA BARAT
ea566164622c6b439516ab18062c42cd,5303,KABUPATEN TANAH DATAR,SUMATERA BARAT
821fb029fc6e495ca4f08a35d51e53a5,2030,KOTA TANGERANG,BANTEN
d6ab728cf30867cf3f1a2e216ae2f9b7,3185,KOTA TANGERANG,BANTEN
1a932caad4f9d804097d7f8e615baed1,2976,KOTA TANGERANG,BANTEN
173d56ffbd4c56cb80fc3615487d712b,11370,KOTA PASURUAN,JAWA TIMUR
2be17df1c49978426251562096c3cc09,88704,KABUPATEN HULU SUNGAI TENGAH,KALIMANTAN SELATAN
f7c31656c19db6275a8acadca289f426,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
6025c79c035c3d772133b8b8238463b2,83327,KABUPATEN FLORES TIMUR,NUSA TENGGARA TIMUR
c6381d2d013342748761e906d45aff76,93180,KABUPATEN BUTON TENGAH,SULAWESI TENGGARA
c500367424994318b9e779ff1ae9a330,13145,KABUPATEN TASIKMALAYA,JAWA BARAT
19e0f40a907ec568c34bfac15de4f4a1,13478,KABUPATEN DEMAK,JAWA TENGAH
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,KOTA JAKARTA SELATAN,DKI JAKARTA
c66dccfb3f109511246da627dd5a2498,11900,KABUPATEN GORONTALO,GORONTALO
d921b68bf747894be13a97ae52b0f386,35570,KABUPATEN TEMANGGUNG,JAWA TENGAH
929f342384a6607afe143d789ade1316,86065,KOTA PADANG,SUMATERA BARAT
e256a62e0ac58c0edfba09966142d561,81320,KOTA JAKARTA SELATAN,DKI JAKARTA
b5b800c4065bebf4d3442311c9857344,3561,KOTA TANGERANG,BANTEN
c8417879a15366a17c30af34c798c332,4445,KOTA TANGERANG,BANTEN
8dfbc5ff27df12f6cef751d3b9554222,80220,KOTA JAKARTA SELATAN,DKI JAKARTA
e732329483fd5f27367dd997b47f598a,89030,KABUPATEN GARUT,JAWA BARAT
989becdce12ebc39863c2bceab6f3ca1,81730,KOTA JAKARTA SELATAN,DKI JAKARTA
9f56a7a649097b166d8ed286ad86a15c,21041,KOTA JAKARTA BARAT,DKI JAKARTA
c4d51195486dc781531876a7d00453d8,19023,KABUPATEN KUNINGAN,JAWA BARAT
98115075dd26cb8835946fc6086f5d30,9687,KOTA BONTANG,KALIMANTAN TIMUR
2305ab43e846518f58dd9d59f3f54e96,8452,KOTA TANGERANG,BANTEN
2528513dd95219a6013d4d05176e391a,6060,KOTA SURABAYA,JAWA TIMUR
64c9a1db4e73e19aaafd3286dc448c96,82510,KOTA JAKARTA SELATAN,DKI JAKARTA
44ed138eca6214d572ce1d813fb0049b,92010,KABUPATEN CIANJUR,JAWA BARAT
ce4755084bc097113867e6454f8f5e52,14090,KOTA MAKASSAR,SULAWESI SELATAN
3e51f9cbe317bc3a88f2c76583811ee4,8032,KOTA TANGERANG,BANTEN
204b4e07bddef3c9b317f70189135b22,37564,KABUPATEN MUSI BANYUASIN,SUMATERA SELATAN
921323538c9f1c4e816f2720eac02bea,1319,KOTA TANGERANG,BANTEN
1464afc72f696af775557a821c2e253f,28630,KABUPATEN MAJALENGKA,JAWA BARAT
77a515caa36327151d1cc6c32a9f00e1,9912,KOTA CIREBON,JAWA BARAT
32fdd5d44ecb43dfd6a24b9369eca144,35557,KABUPATEN TANJUNG JABUNG BARAT,JAMBI
4b0fdb526525f9890eb145bf1534640e,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
1cd9e0cc1839d55516843def5600816d,3951,KOTA TANGERANG,BANTEN
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,KOTA TANGERANG SELATAN,BANTEN
0c7f30ae9b147eca07affbef92832a6a,84020,KOTA SALATIGA,JAWA TENGAH
e09887ca8c7bf8a4621ce481820414ef,8431,KOTA TANGERANG,BANTEN
318f287a62ab7ac10b703ac37435a231,4773,KOTA TANGERANG,BANTEN
52bb00821bcdd358a5a5a27e1f6be5a1,6268,KOTA SURABAYA,JAWA TIMUR
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,KOTA TANGERANG,BANTEN
26e2e5033827d2ba53929f43e03d8ffe,2611,KOTA TANGERANG,BANTEN
55dedd83e501d8248880557d9073cbfd,22061,KOTA JAKARTA BARAT,DKI JAKARTA
5b179e9e8cc7ab6fd113a46ca584da81,5424,KOTA TANGERANG,BANTEN
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,KOTA JAKARTA SELATAN,DKI JAKARTA
4eeb99008a0f59d2c7759c59f9a346eb,6807,KOTA TEGAL,JAWA TENGAH
f3511c85f59f8dec53d140501ee8e7a8,80045,KOTA JAKARTA SELATAN,DKI JAKARTA
60da8bfa7eebe230b7d66ac4082d79b3,15940,KABUPATEN WAY KANAN,LAMPUNG
2c538755f1ca9540af144f266e70df6c,39801,KOTA SAWAH LUNTO,SUMATERA BARAT
cb41bfbcbda0aea354a834ab222f9a59,3520,KOTA TANGERANG,BANTEN
2379bdc3888025689a9deb7b141507d5,13806,KOTA PALOPO,SULAWESI SELATAN
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,KABUPATEN LAMPUNG BARAT,LAMPUNG
a414555ce331b8c8aea4a9cb8395194d,3638,KOTA TANGERANG,BANTEN
92992bec39dde5766f590d3b1f46d465,4310,KOTA TANGERANG,BANTEN
834f8533b2ecb6598dd004ff3de7203a,5181,KOTA TANGERANG,BANTEN
b5f49fe968dff6b112861e6cd8e192ef,80710,KOTA JAKARTA SELATAN,DKI JAKARTA
b26741d31a563d769b4af0465ab20c56,88061,KABUPATEN BANDUNG,JAWA BARAT
f7315bb81aea4ddca2d39e249a801c98,7082,KOTA TANGERANG SELATAN,BANTEN
8e2b3afb420011ef0c88c9d5f11ea526,13060,KOTA JAKARTA TIMUR,DKI JAKARTA
8fff28c4263ddec387f28d237fb42773,5594,KOTA TANGERANG,BANTEN
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,KOTA BEKASI,JAWA BARAT
730937bf88cb151eb2eb849f642fc213,13500,KABUPATEN TEMANGGUNG,JAWA TENGAH
cc3d14116804f7209f3884f6367f1152,82940,KOTA JAKARTA SELATAN,DKI JAKARTA
5dc203c7b84a0e71e878a179de05fb9a,17580,KABUPATEN TANA TORAJA,SULAWESI SELATAN
440dd6ab244315c632130ecfb63827b1,15502,KABUPATEN PADANG PARIAMAN,SUMATERA BARAT
66fd84ee7528c0c0de85d0f44a73d5ab,98975,KABUPATEN ACEH TENGAH,ACEH
fec6912baad85d41729669edd6b4d3b8,14110,KOTA MAKASSAR,SULAWESI SELATAN
666658b8da8370f30e1f89893b1de5e6,3658,KOTA TANGERANG,BANTEN
f3c38ab652836d21de61fb8314b69182,1206,KOTA TANGERANG,BANTEN
90b57083da5d803237da74daec6dcb2b,80730,KOTA JAKARTA SELATAN,DKI JAKARTA
45d33f715e24d15a6ccf5c17b3a23e3c,18015,KOTA BOGOR,JAWA BARAT
1bb3812d5f0747a3ab7348f199001a10,4708,KOTA TANGERANG,BANTEN
c33a5c3c983090c8b78a28e65052a20d,88802,KABUPATEN SITUBONDO,JAWA TIMUR
003554e2dce176b5555353e4f3555ac8,74565,KOTA MEDAN,SUMATERA UTARA
16090f2ca825584b5a147ab24aa30c86,12940,KABUPATEN TEGAL,JAWA TENGAH
5659d77e8d90378e39b960ad5956f64e,12062,KOTA KEDIRI,JAWA TIMUR
b561927807645834b59ef0d16ba55a24,2955,KOTA TANGERANG,BANTEN
28d162ab86bb49d719c32f0ee6186eaa,14079,KOTA MAKASSAR,SULAWESI SELATAN
e06f09ec0a4aca210779cf1cfc63cf19,4773,KOTA TANGERANG,BANTEN
8c9348f33ae3dada25c99c99ade2af78,6340,KABUPATEN PATI,JAWA TENGAH
da6a60cc8cc724fe51be021ff8be779c,28941,KABUPATEN OGAN ILIR,SUMATERA SELATAN
461ff5303b6c9c1a4a07f40c5aece516,83323,KABUPATEN BONE,SULAWESI SELATAN
e82de6494d91d3c4c54450f59b227a94,14940,KABUPATEN BERAU,KALIMANTAN TIMUR
213b25e6f54661939f11710a6fddb871,13321,KABUPATEN LAMPUNG SELATAN,LAMPUNG
78c99c6dff4eeae5be99bf635ed21e3f,17510,KABUPATEN KEDIRI,JAWA TIMUR
a36ac007a4d18f865c8d32c3b2402c2d,6455,KOTA MALANG,JAWA TIMUR
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,KABUPATEN SOPPENG,SULAWESI SELATAN
6b333a05bf188ef3e1f1662a86bd9855,72304,KABUPATEN BEKASI,JAWA BARAT
56642bcb79900e777d68e91915cb4267,3701,KOTA TANGERANG,BANTEN
41b86b552e54e3a7009596125aa8b167,2470,KOTA TANGERANG,BANTEN
1d0997ff06b524ce9289ffd75114ecd3,52020,KABUPATEN KARAWANG,JAWA BARAT
73b8eb4a9a729d4019b24ed1be748cbf,13070,KOTA JAKARTA TIMUR,DKI JAKARTA
a69aa24cec11168e7e39a3fbc727e925,6330,KABUPATEN PATI,JAWA TENGAH
8ea394aed8138685abe1eb9f25e1021d,18053,KOTA BOGOR,JAWA BARAT
8a130737016f838139d31878787a39c9,3187,KOTA TANGERANG,BANTEN
f682e0f848abafc6f41e0d4e868c66ef,7600,KOTA PAREPARE,SULAWESI SELATAN
11742f81550ac064cc9a40f67151d9ad,15810,KABUPATEN TABANAN,BALI
8a40ae794fa3f9892cee24bd5af0488b,82620,KOTA JAKARTA SELATAN,DKI JAKARTA
0936e1837d0c79253456bbb2ffaaef10,2050,KOTA TANGERANG,BANTEN
850f4f8af5ea87287ac68de36e29107f,4367,KOTA TANGERANG,BANTEN
4dc2e811a1760953cb7c6a590b498943,17230,KABUPATEN WAKATOBI,SULAWESI TENGGARA
343e716476e3748b069f980efbaa294e,13033,KOTA JAKARTA TIMUR,DKI JAKARTA
e9729944ba65dc3ce425e0c5a22ae7b2,25730,KABUPATEN SERANG,BANTEN
e0eabded302882513ced4ea3eb0c7059,13023,KOTA JAKARTA TIMUR,DKI JAKARTA
643214e62b870443ccbe55ab29a4dccf,2134,KOTA TANGERANG,BANTEN
0aa124728afc1131dff5655f4c6f487b,37135,KABUPATEN KEEROM,PAPUA
ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,KOTA TANGERANG,BANTEN
da4d149c0ddbac90557103ac0a0ec356,9861,KABUPATEN BOLAANG MONGONDOW TIMUR,SULAWESI UTARA
0241d4d5d36f10f80c644447315af0bd,80330,KOTA JAKARTA SELATAN,DKI JAKARTA
272f092de69afedd4d2969440b37f18f,3265,KOTA TANGERANG,BANTEN
d1aa1ec0839dcab73a6161130eb1f94a,80220,KOTA JAKARTA SELATAN,DKI JAKARTA
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,KOTA DENPASAR,BALI
d7827b2af99326a03b0ed9c7a24db0d3,86076,KOTA SERANG,BANTEN
3935fe5fe0f82787a9dcb8deb62be09d,4905,KOTA TANGERANG,BANTEN
119d1aef1b4144adba89163f6cd9f5d4,13920,KOTA SURAKARTA,JAWA TENGAH
9a1aea68d3efa00862ec88c0768037d0,15806,KABUPATEN TABANAN,BALI
a9b533a26e898b12e8b8d4c07279bf4d,21545,KOTA JAKARTA BARAT,DKI JAKARTA
5b51032eddd242adc84c38acab88f23d,37564,KABUPATEN MUSI BANYUASIN,SUMATERA SELATAN
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,KABUPATEN BIMA,NUSA TENGGARA BARAT
c53bcd3be457a342a97e39e5a9f0be22,49980,KOTA MADIUN,JAWA TIMUR
f4db9b37944bcb8873e6b456ee190bbf,8599,KABUPATEN JOMBANG,JAWA TIMUR
729b2d09b2a0bdab221076327f13d050,17320,KABUPATEN KEEROM,PAPUA
18e694e0e48ed6f7aa3f24aade5fd697,13224,KABUPATEN SAMBAS,KALIMANTAN BARAT
30a81d8cf85fb2ada1b1b094c9583a95,3563,KOTA TANGERANG,BANTEN
6561d6bf844e464b4019442692b40e02,7859,KOTA BONTANG,KALIMANTAN TIMUR
e64d65bc8dbec2accda90c58de5d1246,13500,KABUPATEN TEMANGGUNG,JAWA TENGAH
3903c788ded8dc03b5ebab37a2f3e9a1,6332,KABUPATEN PATI,JAWA TENGAH
63191ead8d3b2f937cd1996fdcbbad20,13212,KABUPATEN SLEMAN,DI YOGYAKARTA
67bf6941ba2f1fa1d02c375766bc3e53,82400,KOTA JAKARTA SELATAN,DKI JAKARTA
897060da8b9a21f655304d50fd935913,14092,KOTA MAKASSAR,SULAWESI SELATAN
76c47a299e4a8fe992316a85865acbe9,14075,KOTA MAKASSAR,SULAWESI SELATAN
d1b9d4be4b6f9ebd85f8acd6745ba612,34006,KABUPATEN BALANGAN,KALIMANTAN SELATAN
3ea08c48e851106d2f584349daba335f,36201,KABUPATEN KARIMUN,KEPULAUAN RIAU
389e45560e33d2d0747f949dcddbc08e,12238,KOTA BANDUNG,JAWA BARAT
b81e3a6c866a764974fe849821abeebd,9360,KABUPATEN CILACAP,JAWA TENGAH
40536e7ca18e1bce252828e5876466cc,7747,KABUPATEN BENGKALIS,RIAU
b494891378bd8f4560abe576c52deacd,4160,KOTA TANGERANG,BANTEN
09f952a5f58d2285b0372551ae8f9b01,9725,KOTA BEKASI,JAWA BARAT
14d7985702e72162bbf13b6beb74ab2b,9131,KABUPATEN BOGOR,JAWA BARAT
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,KABUPATEN SINJAI,SULAWESI SELATAN
b416191c9813d821a295cfabafff4161,14407,KABUPATEN PEKALONGAN,JAWA TENGAH
9616352088dcf83a7c06637f4ebf1c80,87504,KOTA SIBOLGA,SUMATERA UTARA
557f22c76691849db52d2abccf0015d0,75650,KABUPATEN INDRAGIRI HULU,RIAU
968ee78631915a63fef426d6733d7422,99700,KABUPATEN PASAMAN BARAT,SUMATERA BARAT
533d46c1b06970e99f09523a61df4972,18200,KABUPATEN MUSI BANYUASIN,SUMATERA SELATAN
1dd33b8119b3cb1056ed5dc88cd0aaf4,4710,KOTA TANGERANG,BANTEN
ac137bac82ffa8548e62bd9d01d2a14f,3631,KOTA TANGERANG,BANTEN
2dcf93836ae3ce0d7c93e2f10876467a,12240,KOTA BANDUNG,JAWA BARAT
51702dc2a3e106c76dbff722b5bf0726,13835,KABUPATEN PANIAI,PAPUA
